Post ID,Caption,Image URL,Video URL,Likes,Comments,Shares,Timestamp,Account Username,Followers,Tagged Users,Caption Length,Number of Hashtags,Number of Mentions,Was Caption Edited,Media Type,Video View Ratio/Day,Like Ratio/Day,Comment Ratio/Day,Posted
2916922801055577230,"உங்களுக்கும் உங்கள் குடும்பத்தில் உள்ளவருக்கும், இனிய விநாயகர் சதுர்த்தி வாழ்த்துகள்!

Happy Ganesh Chaturthi 
.
.
#ganesha #ganeshchaturthi #flavoursbyrev #rajickicks #reelsinsta #reelitfeelit #reelssingapore",,https://instagram.fsgn24-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQPtaiyJMoZEYOtAgl56AYMWRVcfBa5qvdaMU-LiEWcEwmPIoVm4_X2ROld_nHcMFiWMafwMkna0JN3DKNrSyhWVmTkj_P5RUOPFjjs.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=111&vs=888874296681189_3559618587&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC82NTRBM0Q0MDQ2NzFBMTUyOEE4Rjk3NjE4OTQ1RDRCQV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HS0pzQXhJNThUSzd5NUFBQUF4d2FsUkd5ekJwYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJoLM7ri7kcU%2FFQIoAkMzLBdAROZmZmZmZhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfMdLoKE3RBiZpa9ioYKQ1QQ9xqQfq9tR8jaJVH0zER8lw&oe=6861C107&_nc_sid=8b3546,173,2,0,2022-08-31 11:15:49,revathi_rajeswari,1988,,209,7,0,False,,,0.17,0.0,
2908319536949654771,"enga veetu kannan ❤️
Happy Krishna Jayanthi to all
.
.
#reelsinsta #reelsviral #reelitfeelit #reelssingapore #krishnalove #krishnajanmashtami #engalveetukannan #flavoursbyrev #rajireels",,https://instagram.fsgn24-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQOThiPzbKdYXXVfbOeR0qd9t40ENyuUgScTKd7MGl5KwQkgGe1frmHeEfqh2bAyXN1Nu1htuyiLdZhW68bCn6L_pGVx7oUCH1y7hzk.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=109&vs=467397925841487_752742076&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8xRDRDRjdDN0U5MjcxNDQyMjYxRjRBNjlGQzJGNDVCQl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQWVUNFJFUXc1YzJ6NmNFQUtqZ2ZIcjdab3NPYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJui5q8j%2Fit8%2FFQIoAkMzLBdASNU%2FfO2RaBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfNgunPAKEFqx6kH3Upbivxet3PVN4DbzEy7Z_ZQ6ZT7ZQ&oe=6861A837&_nc_sid=8b3546,172,6,0,2022-08-19 14:29:33,revathi_rajeswari,1988,,185,9,0,False,,,0.16,0.01,
2880445932739238325,"Watermelon granita | how to make watermelon granita | granita recipe |granita | shaved ice recipe

Watermelon- 3cups
Milt - 5
Sugar - 4tbs
Lemon juice - 1/2tbs
Pepper powder- 1/8tsp 
.
.
#flavoursbyrev #rajireels #rajiclicks #instagood #instalike #instadaily #instamood #reelitfeelit",,https://instagram.fsgn13-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQNzIetTWMduEGXda4Th9KV2oSkuJIQxfYN_ozeDgpuC_WYwW5moAE-5vlHhz9a4PFfxa6nGRpn2iEFcNB2M3XPYYpjEde-wDU7MzuU.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=110&vs=425396393965647_1674316352&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yNjRCNzZENTAwQzQ4QzkzMjI5MUZFRTJGNEM5MDE5OF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSlFkZlJFaU9UMEowaHNDQVBHQnE4ZzlETnczYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJqKHpJWcu90%2FFQIoAkMzLBdATZEGJN0vGxgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfPWH-YBCzGMycidoiOkn8XyGUteuUdOMo27x4ZxQ5rv-Q&oe=6861A2EE&_nc_sid=8b3546,58,9,0,2022-07-12 03:22:13,revathi_rajeswari,1988,,283,8,0,False,,,0.05,0.01,
2877632131423521187,"Pacha puli rasam | rasam recipe 

Tamarind - lemon ball sized 
Shallots - 10
Garlic - 4
Few curry leaves
Green chilli - 3
Oil - 1tsp
Mustard- 1/2tsp
Cumin - 1/4tsp
Dried red chilli- 3
Asafoetida
Jaggery - 1tsp 
.
.
#flavoursbyrev #rajireels #rajiclicks #reelitfeelit #insta #instagood #instadaily #instalike #instafollow",,https://instagram.fsgn24-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQPdi3cVPTNz3BxzbC54VOCWix2fyCuaaaQXoact8sw6lz9QfRP-J-XGYcdm0PibdFQ5pF_v1jQ_nT0yayjd_C7_ArqtaBqXSwoqwsM.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=109&vs=932649885421785_1379765133&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC85RDQyMEI5OEE0MkY3OTUxNENDQTY1MjAwRTY2MzY5RF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HT3J2ZFJISGZMZXlBaGtDQU1OZUppd2VwVzlXYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJuiIlaqRotM%2FFQIoAkMzLBdAS9EGJN0vGxgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfPgDlRDN9QHf1l5hYOZZ56cjbBllFEhiFvCo1BxH4ltNQ&oe=6861915B&_nc_sid=8b3546,181,14,0,2022-07-08 06:10:26,revathi_rajeswari,1988,,320,9,0,False,,,0.17,0.01,
2875455927228383606,"apple kheer recipe | apple payasam | seb ki kheer | apple ki kheer | apple payasam 
.
.

apple - 1
Ghee - 2tbs + 1tsp
milk - 2&1/2 cup
Saffron pinch 
Cardamom - 2
Low fat condensed milk - 1/4cup
Sliced badam few 
.
.
#flavoursbyrev #rajiclicks #rajireels #instalike #insta #instagood #instafollow #instafood",,https://instagram.fsgn13-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQOLoLoYFjRauaNCdH6GMSgCp5n_Y2Q_068JPxBln-MdTzIRvbRNi3FZn2p2_kcnSpDe5Wq9bYHyvjFBpK7fMDYVnqaUsxXvHq8_5Ig.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=108&vs=1087833935737269_3707723199&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84QTRGQjdFQ0Y4ODI4NDE5MkI4MzgyQjBBMUVFQTFBMl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRFBHWmhIbXFIQUxoazBFQU5XdG9BUFd6Q2hWYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJubxptPbov0%2FFQIoAkMzLBdATEAAAAAAABgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfMnAWWF7e7S_GORT2KnEqZ6rnAMXCuOBHjSULXOHVwv2A&oe=6861B7B1&_nc_sid=8b3546,242,17,0,2022-07-05 06:09:11,revathi_rajeswari,1988,,307,8,0,False,,,0.22,0.02,
2874032579998423215,"black gram curry | black urad dal recipe in tamil | black urad dal gravy | side dish recipes | dal makhani recipe | black gram

black urad dal - 1/2cup 
Ginger - 1inch 

To grind:
Green chilli - 1
Coconut - 1/4cup
Fennel - 1/4tsp

For gravy :
Onion - 1
Tomato - 2
Ginger garlic paste - 1tbs
Turmeric powder - 1/2tsp
Coriander powder - 1tbs
Red chilli powder - 1&1/2tsp
Garam masala - 1/2tsp 
.
.
#rajireels #flavoursbyrev #protien #instagood #insta #instafollow #instafood #instareels #reelitfeelit #instasingapore #dinner",,https://instagram.fsgn24-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQNvRBXpU3Fg-xxZjcC_Uz2e_ybLM6rszgTqlYXN87kmc-V9BzSLQzIKGZLZDVAq8J2iOLn11TjmFzGD8dCPMDTe8YBMi4lbHkjdJmc.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=109&vs=1952427028596587_54253972&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8zODRDMzE2OTI4MzVFRDE4RkY1NzU5MzgxNDY2Mzk4M192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRjJTWlJHZ3lHT1NOYUVBQUE1cVBITEFDbEZVYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJu6Zvqi%2Fw9c%2FFQIoAkMzLBdATbMzMzMzMxgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfPfe3AdQaf5CwMxBEDXkheUgAflKE5rpqJWNBBWfDwDBw&oe=686196DC&_nc_sid=8b3546,271,7,0,2022-07-03 07:02:11,revathi_rajeswari,1988,,522,11,0,False,,,0.25,0.01,
2868911800692130627,"Sweet pasi paruppu puttu
.
.
A must try protein rich recipe if your carving for something sweet this weekend . Have shared some tips and tricks to get the fluffiest puttu.
.
.
#flavoursbyrev #reelsinsta #reelsvideos #sweet #vegan #rajireels #reelsofsingapore",,https://instagram.fsgn13-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQNJydHU41bAZyAAiLDhI1rG_JtduuiRz4BRcBw-nQml1P4y5u1WMfDTtHhe5RpQiyl-eXF71B3IdvJQpzc52YBjN1RSVu4W7kbhs38.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=110&vs=1079426973972614_2467200643&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9CRjRDQzc2M0YxQjc2NjE0RDdDNjJGNDVDMDZFQ0I4N192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQzl5UXhGV3l1V0pvMzBCQUpWRkJNUXdsRTBmYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJv66kefyh4NBFQIoAkMzLBdASYQ5WBBiThgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfO334nD2ONG0floMQ1BjLCuQrtarsyfV2r3przPBlEVLg&oe=68618EF9&_nc_sid=8b3546,282,15,0,2022-06-26 05:38:23,revathi_rajeswari,1988,,258,7,0,False,,,0.26,0.01,
2866734623746330543,"Spinach soup food styling 
.
.
#foodstylist #flavoursbyrev #reelsindia #reelsviral #singapore #reelsofsingapore #foodstagram",,https://instagram.fsgn24-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQOKZLLSexznvudi_UWdJomuvVcGT51AQAv_asInpaFFwnespj2szPIfV_urRxHsEN-erZ8yN3OEt8BFpOxX-tPYxqzkyr7e2hvRTAs.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=111&vs=9154666061261117_2424867879&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GQzRBQjlGNEM3MjYyMjk2Qzc2QzZCQzBBNkEzNjg5OF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HR1pPTWhHc0VUTkUwRVVCQUx0aDgtMlFvVlppYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJq7K%2Fsy594FBFQIoAkMzLBdATTdsi0OVgRgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfOpAWUmHp3ZB4Em4MLVWxjbgjVDnZxa54H_8Jckul1pLw&oe=68619C8D&_nc_sid=8b3546,107,9,0,2022-06-23 05:21:52,revathi_rajeswari,1988,,124,7,0,False,,,0.1,0.01,
2840807071114485001,"hara bhara kabab | hara bhara kabab recipe restaurant style | hariyali kabab recipe

Spinach - 1cup
Peas - 1/4cup
Carrots-1/4cup
Grated cauliflower -1/4cup
Grated potato - 2
Grated paneer - 1/2cup
Green chilli-2
Cumin powder - 1/4tsp
Fennel powder - 1/4tsp
Red chilli powder - 1tsp
Coriander powder - 1tsp
Garam masala - 1/2tsp
Corn flour- 3tbs
Bread crumbs - 1/4cup 

.
.
#reels #instareels #reelslitfeelit #flavoursbyrev #rajireels #foodie",,https://instagram.fsgn24-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQPdbIwJ3UphCaILyk3sedVOmgLA7Ck1j-TozUdn5RFpj5w6GNHMMwKH_o7frCpdWKwFiiQ4Jgh1sRL_NxO7JvkvfQil5T86Mr10Q2c.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=109&vs=906982721595092_3026037285&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GQjQ5RDJEQUMxRjkzOEVEMEY1NDUxNURFQzNCREZBRl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTWx1elJCNHdROUdRSmNBQUZOeXo0OUx2N3d6YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJpaGyIXJqeg%2FFQIoAkMzLBdATaqfvnbItBgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfNaRBQBG-6awUb2RMsHq2ohxlzrsZ8nwC_M1AF_HvB-6Q&oe=686194D5&_nc_sid=8b3546,164,22,0,2022-05-18 10:52:40,revathi_rajeswari,1988,,441,6,0,False,,,0.14,0.02,
2790618495127377995,"Kara paniyaram
.
.
This is my moms recipe, it’s a perfect evening snack to much on with a spicy garlicky flavour. I have deep fried it for extra crisp but u can even fry in kuzhipaniyaram pan.
.
.
#instagood #instagramreels #reelsinstagram #insta #reelsvideo #snack #flavoursbyrev #rajireels",,https://instagram.fsgn24-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQO2by10L3F6fzchlfZn3p34VBsKcCfrj7QpUcNMp36AUMyeaSvJriqu53BGuIf1j7pQRe9BpOwIMJ2Imx8HnZXtJsv72X8aES3PWvU.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=102&vs=1740511203365878_3732888183&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GNjQ2REExNDMwOEUyN0IzOTg1NzM4OEYxQzJFM0I4NF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSVBTYXhBRWZ1ZW9tRzhDQUZ0VV9fTTBLRjFyYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJszL7pbA6No%2FFQIoAkMzLBdATYQ5WBBiThgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&ccb=9-4&oh=00_AfNHXsFCySCLxJAztJWSJanCKWiskmUNIUwT4crx8HmUjg&oe=6861A2B4&_nc_sid=8b3546,54,13,0,2022-03-10 04:48:11,revathi_rajeswari,1988,,291,8,0,False,,,0.04,0.01,
3174296439171873531,"#throwbackmeal Plate - A quick Pulao with available veggies and Chole Masala😋..

Happy New Week 🌞🌞
Check out Pulao recipe in story highlights.
.
.
.
.
.
#rukuskitchen #dailymeals #southindianfoodlove #southindianfoods #pulao #chole #channamasala #punjabichole #northindianfoods #indianfoodiesquad #indianfoodies #foodiesfeed #foodiez #foodiez_choice #chennaifoodbloggers #chennaiblogger #tamilbloggers #tamilsamayal #tamilblogger #tamilcuisine #tamilcooking #engaveetusamayal #samayal #veetusapadu #homecookedmealsarethebest #foodpostdaily #southindianfoodblogger #mysorefoodie #indianfoodlover",https://scontent-scl2-1.cdninstagram.com/v/t51.29350-15/368895311_1027690468386164_5129693318905223430_n.heic?stp=dst-jpg_e35_s1080x1080_tt6&_nc_ht=scontent-scl2-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QH32F_9yNOnleED10e53FJgrMGX8ddZdRKCcNSBu4_PJz1-_QpIxYZ8iukYKklogkg&_nc_ohc=oQbloOFNyaEQ7kNvwHPimvp&_nc_gid=hL2JALRiFCdbjpiRXzkJQQ&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfNNeVBJ_oKg0l3heWIrUDIVT25vyqhobuOGMtnxai97kw&oe=68658910&_nc_sid=8b3546,,229,97,0,2023-08-21 13:47:25,rukusdiary,2601,,594,30,0,False,,,0.34,0.14,
3180814927201932610,"Happy Avani Avittam to all those who celebrate 🥳
.
Onam Meal ❤️
On the Plate: 
Pal Ada Pradhaman
Vendakka Morkuzhambu
Aviyal
Beans Carrot Poriyal/Kari
Rasam
Chips(Store bought)
Saadham Nei.
Dry Fruits.
.
.
.
.
Swipe to see the Pookalam Picture ( Video of Which is on the reels already)..
.
.
.
.
.
.
.
#rukuskitchen #onamashamsakal #onam2023 #onampookalam #onamspecial🌺🌻🌺 #onamvibes🌸 #onamsadhya #onamfood #festivevibes #festivalseason2023 #indianfestivals❤️ #onam #pookalam #festivefoods #festivemeal #festivefeast #festivalspecial #keralafoodies #aviyal #keralafoods #chennaifoodbloggers #chennaiblogger #tamilfoodie #tamilfoodblogger #tamilbloggers #tamilblog #foodtalkindia #foodfeast #foodieshare #keralafoods #keralafoodies #foodforyoursoul",https://scontent-scl2-1.cdninstagram.com/v/t51.29350-15/372024917_191890403785419_7383450147173067323_n.heic?stp=dst-jpg_e35_s1080x1080_tt6&_nc_ht=scontent-scl2-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QH32F_9yNOnleED10e53FJgrMGX8ddZdRKCcNSBu4_PJz1-_QpIxYZ8iukYKklogkg&_nc_ohc=80GrvfmprOoQ7kNvwGyMR0Z&_nc_gid=hL2JALRiFCdbjpiRXzkJQQ&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfPsT8oiRbHaTC_1A1VElZzUXGpomoQZk3vFH_qWqwjDTQ&oe=68658D34&_nc_sid=8b3546,,187,87,0,2023-08-30 13:38:29,rukusdiary,2601,,746,32,0,False,,,0.28,0.13,
2269097100196496364,"Spices gives all the flavour to our foods. Particularly Indian food without spices is like a person with no emotions😁. The aroma it gives is so good❤️. Not only that each spice has it's own health benefits as well.
.
Tried to capture the usual spices which is found in every Indian household.
This is my entry for the Spice Up Tub #spiceuptub contest by the #theuncommonbox @theuncommonbox .
.
Further tagging @_krithika @archanasvegfoodchronicles @coffeewithjay @vsdelights @kamakshi_13 to participate in this contest.
.

#rukusdiary #rukuskitchen #indianspices #justspices #cookingwithspices #foodspices #healthyspices #indianherbs #herbsandspices #teampixelphotography #teampixel #healthybenefits #goodforhealth💪 #chennaifoodbloggers #chennaibloggers #tamilfood #tamilsamayal #coimbatoreblogger #anjarapetti #spicebox #indianfoodtales #indianfood_lovers #foodsoftamilnadu #foodsofindia #foodtales #rawspice #spicesofindia #spicestory",https://scontent-scl2-1.cdninstagram.com/v/t51.2885-15/90356423_146177430202538_7201586552880624021_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&_nc_ht=scontent-scl2-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2QH32F_9yNOnleED10e53FJgrMGX8ddZdRKCcNSBu4_PJz1-_QpIxYZ8iukYKklogkg&_nc_ohc=fZLohytkQPsQ7kNvwEQZkcT&_nc_gid=hL2JALRiFCdbjpiRXzkJQQ&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfMxRz9iXwFRFiP7j0ZJZQFGShBlxHt5vTuIn_VWd8uneQ&oe=68658C2A&_nc_sid=8b3546,,214,93,0,2020-03-20 15:17:54,rukusdiary,2601,@theuncommonbox; @_krithika; @archanasvegfoodchronicles; @coffeewithjay; @vsdelights; @kamakshi_13,936,30,6,False,,,0.11,0.05,
3630904101998641423,"Monday Mood: Just Go with the flow… because what’s meant for you will find its way effortlessly. 🌊✨
How’s your Monday going? Tell me in Comments.

On another note — Tamil song lovers, do you like this song?
I rediscovered this beauty after hearing @srinisha_jayaseelan and @vignesh_rraju sing it in their reels — such a beautiful melody by Sirpi & @unnimenonsinger ❤️❤️
Anyone else vibing for this song in 2025 like me? Comment below!
.
.
.
[Monday Mood, Tamil Song Lovers, Unnimenon, Sirpy Hits, Srinisha Jayaseelan, Vignesh Raju, Super Singer, Go with the Flow, Life, Tamil Blogger, Motivation, Tamil Songs ]
.
.
.
.
#mondaymood #gowiththeflow #motivationmonday💪 #tamilsonglovers #tamilreelssong #supersingerseason #supersingers #srinisha #srinishajayaseelan #tamilmelodysong #instatamilsongs #unnimenon #tamilinspiration #tamilinstagram #tamilvibes #rukusdiary #tamilblogger",,https://scontent-scl2-1.cdninstagram.com/o1/v/t16/f2/m86/AQMp-ag511PmCC6D_9nCx07x5H56gxEad_mwNjj6I9tWko6a73-62S9mv2Pm1Ar3mv73MViJLwrgDU37xju6tzXePo02RJA_mSO7lQM.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=102&vs=1829592921223710_2553402467&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC83ODQzNTI1QTI2ODJDRTQwMTM0NzQ3RTg5ODM2MTM5QV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQUhXb3gwNUVJc0VUWDhDQUJwdEJtNC1RX2tUYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJpr%2BmPXby9A%2FFQIoAkMzLBdAL5mZmZmZmhgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2FgdllqkBAA%3D%3D&ccb=9-4&oh=00_AfO00VdiGBjLyd9BEfuy1RQiomfkNIzNXApT74bI9x9T8w&oe=6861B569&_nc_sid=8b3546,38,21,0,2025-05-12 13:45:00,rukusdiary,2601,@srinisha_jayaseelan; @vignesh_rraju; @unnimenonsinger,877,17,3,False,,,0.83,0.46,
